id.site,name.plant.agg,cover.mean.agg,site.type,rest.meth
S_AMP,Taraxacum sect. Ruderalia,0.65,positive,NA
S_AMP,Tragopogon pratensis s. l.,0.125,positive,NA
S_AMP,Trifolium dubium agg.,0.25,positive,NA
S_AMP,Trifolium pratense,5,positive,NA
S_AMP,Trifolium repens,2.525,positive,NA
S_AMP,Trisetum flavescens,5.5,positive,NA
S_AMP,Veronica chamaedrys agg.,0.125,positive,NA
S_AMP,Vicia cracca agg.,1.5,positive,NA
S_AMP,Vicia tetrasperma agg.,0.025,positive,NA
S_AUH,Acer pseudoplatanus,0.15,restored,dih
S_AUH,Achillea millefolium agg.,5.375,restored,dih
S_AUH,Agrimonia eupatoria,6.125,restored,dih
S_AUH,Agrostis capillaris,0.5,restored,dih
S_AUH,Alopecurus pratensis,0.025,restored,dih
S_AUH,Anthoxanthum odoratum agg.,0.125,restored,dih
S_AUH,Arrhenatherum elatius,0.5,restored,dih
S_AUH,Betonica officinalis,6.5,restored,dih
S_AUH,Brachypodium pinnatum agg.,10,restored,dih
S_AUH,Briza media,2,restored,dih
S_AUH,Bromus hordeaceus agg.,0.125,restored,dih
S_AUH,Campanula glomerata,0.025,restored,dih
S_AUH,Campanula rotundifolia agg.,0.025,restored,dih
S_AUH,Carex muricata agg.,0.025,restored,dih
S_AUH,Cerastium fontanum agg.,0.025,restored,dih
S_AUH,Chaerophyllum hirsutum agg.,1,restored,dih
S_AUH,Clinopodium vulgare,0.5,restored,dih
S_AUH,Convolvulus arvensis,0.05,restored,dih
S_AUH,Crataegus monogyna,0.125,restored,dih
S_AUH,Crepis biennis,2.5,restored,dih
S_AUH,Dactylis glomerata agg.,0.125,restored,dih
S_AUH,Daucus carota,0.65,restored,dih
S_AUH,Dianthus carthusianorum agg.,0.625,restored,dih
S_AUH,Euonymus europaeus,0.025,restored,dih
S_AUH,Festuca ovina agg.,7.5,restored,dih
S_AUH,Festuca pratensis s. str.,2.5,restored,dih
S_AUH,Festuca rubra agg.,0.525,restored,dih
S_AUH,Galium mollugo agg.,4,restored,dih
S_AUH,Galium verum agg.,2,restored,dih
S_AUH,Helictotrichon pubescens,1,restored,dih
S_AUH,Heracleum sphondylium,0.625,restored,dih
S_AUH,Hypericum perforatum,0.025,restored,dih
S_AUH,Knautia arvensis agg.,1.25,restored,dih
S_AUH,Lathyrus pratensis,0.125,restored,dih
S_AUH,Leontodon hispidus,11.5,restored,dih
S_AUH,Leucanthemum vulgare agg.,1.625,restored,dih
S_AUH,Linum catharticum,0.275,restored,dih
S_AUH,Lolium perenne,0.125,restored,dih
S_AUH,Lotus corniculatus agg.,0.75,restored,dih
S_AUH,Medicago lupulina,0.775,restored,dih
S_AUH,Medicago sativa agg.,1.625,restored,dih
S_AUH,Origanum vulgare,3.5,restored,dih
S_AUH,Orobanche gracilis,0.025,restored,dih
S_AUH,Pastinaca sativa,0.65,restored,dih
S_AUH,Pimpinella saxifraga agg.,1.125,restored,dih
S_AUH,Plantago lanceolata,0.125,restored,dih
S_AUH,Plantago media,1.25,restored,dih
S_AUH,Poa pratensis agg.,0.5,restored,dih
S_AUH,Poa trivialis s. l.,0.5,restored,dih
S_AUH,Potentilla verna agg.,0.625,restored,dih
S_AUH,Pulsatilla vulgaris s. str.,0.025,restored,dih
S_AUH,Ranunculus acris agg.,0.275,restored,dih
S_AUH,Ranunculus bulbosus,0.07500000000000001,restored,dih
S_AUH,Rhinanthus alectorolophus,8,restored,dih
S_AUH,Rosa canina s. l.,0.75,restored,dih
S_AUH,Salvia pratensis,0.125,restored,dih
S_AUH,Sanguisorba minor s. l.,0.5,restored,dih
S_AUH,Securigera varia,1.15,restored,dih
S_AUH,Senecio jacobaea,0.2,restored,dih
S_AUH,Taraxacum sect. Ruderalia,2.525,restored,dih
S_AUH,Tragopogon pratensis s. l.,0.65,restored,dih
S_AUH,Trifolium pratense,3.025,restored,dih
S_AUH,Trifolium repens,0.025,restored,dih
S_AUH,Trisetum flavescens,1,restored,dih
S_AUH,Veronica chamaedrys agg.,0.55,restored,dih
S_AUH,Vicia sativa agg.,0.125,restored,dih
S_AUL,Acer platanoides,0.15,restored,res
S_AUL,Achillea millefolium agg.,0.55,restored,res
S_AUL,Alopecurus pratensis,1.025,restored,res
S_AUL,Anthoxanthum odoratum agg.,1.65,restored,res
S_AUL,Arrhenatherum elatius,6.5,restored,res
S_AUL,Centaurea jacea agg.,0.55,restored,res
S_AUL,Cerastium fontanum agg.,0.025,restored,res
S_AUL,Cirsium arvense,0.025,restored,res
S_AUL,Cornus sanguinea,0.025,restored,res
S_AUL,Crepis biennis,1.525,restored,res
S_AUL,Cynosurus cristatus,0.15,restored,res
S_AUL,Dactylis glomerata agg.,8,restored,res
S_AUL,Daucus carota,0.025,restored,res
S_AUL,Dianthus carthusianorum agg.,0.125,restored,res
S_AUL,Festuca pratensis s. str.,1.25,restored,res
S_AUL,Festuca rubra agg.,33.125,restored,res
S_AUL,Galium mollugo agg.,2.5,restored,res
S_AUL,Galium verum agg.,0.07500000000000001,restored,res
S_AUL,Holcus lanatus,0.15,restored,res
S_AUL,Knautia arvensis agg.,1,restored,res
S_AUL,Lathyrus pratensis,1.125,restored,res
S_AUL,Leontodon hispidus,1,restored,res
S_AUL,Leucanthemum vulgare agg.,0.5,restored,res
S_AUL,Lotus corniculatus agg.,7.625,restored,res
S_AUL,Lychnis flos-cuculi,0.05,restored,res
S_AUL,Medicago lupulina,1.025,restored,res
S_AUL,Onobrychis viciifolia agg.,0.125,restored,res
S_AUL,Plantago lanceolata,3.625,restored,res
S_AUL,Poa pratensis agg.,3,restored,res
S_AUL,Prunella vulgaris,0.5,restored,res
S_AUL,Rhinanthus alectorolophus,0.125,restored,res
S_AUL,Rumex acetosa,0.125,restored,res
S_AUL,Salvia pratensis,0.125,restored,res
S_AUL,Sanguisorba minor s. l.,0.4,restored,res
S_AUL,Silene dioica,0.375,restored,res
S_AUL,Silene vulgaris,0.65,restored,res
S_AUL,Taraxacum sect. Ruderalia,1.15,restored,res
S_AUL,Trifolium dubium agg.,0.15,restored,res
S_AUL,Trifolium pratense,8,restored,res
S_AUL,Trisetum flavescens,10,restored,res
S_AUL,Vicia cracca agg.,1.025,restored,res
S_AUL,Vicia sativa agg.,0.5,restored,res
S_BUC,Achillea millefolium agg.,0.625,restored,dih
S_BUC,Agrostis capillaris,17.5,restored,dih
S_BUC,Alopecurus pratensis,1.125,restored,dih
S_BUC,Anthoxanthum odoratum agg.,4.5,restored,dih
S_BUC,Arrhenatherum elatius,2.75,restored,dih
S_BUC,Betonica officinalis,0.025,restored,dih
S_BUC,Briza media,1,restored,dih
S_BUC,Campanula patula,0.125,restored,dih
S_BUC,Centaurea jacea agg.,0.125,restored,dih
S_BUC,Cerastium fontanum agg.,0.05,restored,dih
S_BUC,Cynosurus cristatus,0.025,restored,dih
S_BUC,Dactylis glomerata agg.,1.625,restored,dih
S_BUC,Daucus carota,0.025,restored,dih
S_BUC,Dianthus carthusianorum agg.,0.025,restored,dih
S_BUC,Equisetum arvense,0.025,restored,dih
S_BUC,Festuca pratensis s. str.,2.65,restored,dih
S_BUC,Festuca rubra agg.,1.025,restored,dih
S_BUC,Galium mollugo agg.,8.5,restored,dih
S_BUC,Galium verum agg.,3.625,restored,dih
S_BUC,Geum urbanum,0.025,restored,dih
S_BUC,Heracleum sphondylium,0.025,restored,dih
S_BUC,Holcus lanatus,11,restored,dih
S_BUC,Lathyrus pratensis,2.5,restored,dih
S_BUC,Leontodon hispidus,0.025,restored,dih
S_BUC,Lotus corniculatus agg.,10,restored,dih
S_BUC,Luzula campestris agg.,4,restored,dih
S_BUC,Origanum vulgare,0.625,restored,dih
S_BUC,Pimpinella major,0.025,restored,dih
S_BUC,Plantago lanceolata,8.5,restored,dih
S_BUC,Poa pratensis agg.,9.5,restored,dih
S_BUC,Poa trivialis s. l.,0.5,restored,dih
S_BUC,Potentilla erecta,0.025,restored,dih
S_BUC,Prunella vulgaris,0.125,restored,dih
S_BUC,Ranunculus acris agg.,0.025,restored,dih
S_BUC,Ranunculus bulbosus,1.175,restored,dih
S_BUC,Rhinanthus minor,3.125,restored,dih
S_BUC,Rumex acetosa,0.07500000000000001,restored,dih
S_BUC,Rumex obtusifolius,0.025,restored,dih
S_BUC,Stellaria graminea,0.025,restored,dih
S_BUC,Taraxacum sect. Ruderalia,0.5,restored,dih
S_BUC,Trifolium arvense,0.025,restored,dih
S_BUC,Trifolium dubium agg.,2.675,restored,dih
S_BUC,Trifolium pratense,1.525,restored,dih
S_BUC,Trifolium repens,0.05,restored,dih
S_BUC,Trisetum flavescens,2.5,restored,dih
S_BUC,Veronica chamaedrys agg.,4,restored,dih
S_BUC,Veronica serpyllifolia,0.025,restored,dih
S_BUC,Vicia hirsuta,0.05,restored,dih
S_BUC,Vicia sativa agg.,0.25,restored,dih
S_BUC,Vicia tetrasperma agg.,0.5,restored,dih
S_DIE,Achillea millefolium agg.,5.625,negative,NA
S_DIE,Alopecurus pratensis,19.375,negative,NA
S_DIE,Arrhenatherum elatius,12.5,negative,NA
S_DIE,Capsella bursa-pastoris,0.025,negative,NA
S_DIE,Centaurea jacea agg.,0.05,negative,NA
S_DIE,Cerastium fontanum agg.,0.1,negative,NA
S_DIE,Chaerophyllum hirsutum agg.,4.5,negative,NA
S_DIE,Dactylis glomerata agg.,12.5,negative,NA
S_DIE,Festuca pratensis s. str.,13.5,negative,NA
S_DIE,Galium mollugo agg.,3,negative,NA
S_DIE,Helictotrichon pubescens,0.125,negative,NA
S_DIE,Heracleum sphondylium,0.15,negative,NA
S_DIE,Holcus lanatus,1.5,negative,NA
S_DIE,Pimpinella major,0.025,negative,NA
S_DIE,Poa trivialis s. l.,37.5,negative,NA
S_DIE,Ranunculus acris agg.,0.4,negative,NA
S_DIE,Rumex acetosa,0.775,negative,NA
S_DIE,Taraxacum sect. Ruderalia,0.05,negative,NA
S_DIE,Trisetum flavescens,4.5,negative,NA
S_DIE,Veronica arvensis,0.2,negative,NA
S_ECH,Achillea millefolium agg.,4,restored,res
S_ECH,Agrostis capillaris,0.025,restored,res
S_ECH,Anthoxanthum odoratum agg.,0.025,restored,res
S_ECH,Anthyllis vulneraria s. l.,1,restored,res
S_ECH,Arrhenatherum elatius,0.65,restored,res
S_ECH,Betonica officinalis,0.5,restored,res
S_ECH,Briza media,4.125,restored,res
S_ECH,Bromus erectus,4.125,restored,res
S_ECH,Buphthalmum salicifolium,0.07500000000000001,restored,res
S_ECH,Campanula rotundifolia agg.,1.125,restored,res
S_ECH,Centaurea jacea agg.,0.1,restored,res
S_ECH,Centaurea scabiosa,0.3,restored,res
S_ECH,Cerastium fontanum agg.,0.175,restored,res
S_ECH,Crepis biennis,0.125,restored,res
S_ECH,Dactylis glomerata agg.,0.125,restored,res
S_ECH,Daucus carota,0.025,restored,res
S_ECH,Dianthus carthusianorum agg.,1.625,restored,res
S_ECH,Festuca ovina agg.,0.025,restored,res
S_ECH,Festuca pratensis s. str.,0.025,restored,res
S_ECH,Festuca rubra agg.,2,restored,res
S_ECH,Galium mollugo agg.,0.175,restored,res
S_ECH,Galium verum agg.,5.5,restored,res
S_ECH,Helictotrichon pubescens,1.625,restored,res
S_ECH,Hieracium pilosella,0.025,restored,res
S_ECH,Knautia arvensis agg.,4,restored,res
S_ECH,Koeleria pyramidata agg.,5,restored,res
S_ECH,Leontodon hispidus,7.625,restored,res
S_ECH,Leucanthemum vulgare agg.,0.675,restored,res
S_ECH,Linum catharticum,0.025,restored,res
S_ECH,Linum perenne agg.,0.2,restored,res
S_ECH,Lotus corniculatus agg.,3.625,restored,res
S_ECH,Malva moschata,0.07500000000000001,restored,res
S_ECH,Medicago lupulina,3.25,restored,res
S_ECH,Medicago sativa agg.,0.15,restored,res
S_ECH,Onobrychis viciifolia agg.,0.75,restored,res
S_ECH,Origanum vulgare,1.625,restored,res
S_ECH,Phleum phleoides,1.15,restored,res
S_ECH,Pimpinella major,0.125,restored,res
S_ECH,Pimpinella saxifraga agg.,0.875,restored,res
S_ECH,Plantago media,6.5,restored,res
S_ECH,Poa pratensis agg.,12.5,restored,res
S_ECH,Potentilla verna agg.,0.07500000000000001,restored,res
S_ECH,Primula veris,0.15,restored,res
S_ECH,Prunella grandiflora,0.25,restored,res
S_ECH,Ranunculus bulbosus,1.625,restored,res
S_ECH,Rhinanthus alectorolophus,0.025,restored,res
S_ECH,Rhinanthus minor,15,restored,res
S_ECH,Salvia pratensis,10,restored,res
S_ECH,Sanguisorba minor s. l.,0.4,restored,res
S_ECH,Securigera varia,3.15,restored,res
S_ECH,Silene nutans,0.07500000000000001,restored,res
S_ECH,Silene vulgaris,2.5,restored,res
S_ECH,Taraxacum sect. Ruderalia,2.125,restored,res
S_ECH,Thymus chamaedrys agg.,1.15,restored,res
S_ECH,Tragopogon pratensis s. l.,0.15,restored,res
S_ECH,Trifolium campestre,0.675,restored,res
S_ECH,Trifolium dubium agg.,0.025,restored,res
S_ECH,Trifolium pratense,4.5,restored,res
S_ECH,Trifolium repens,0.15,restored,res
S_ECH,Trisetum flavescens,1.625,restored,res
S_ECH,Veronica arvensis,0.025,restored,res
S_ECH,Veronica chamaedrys agg.,0.05,restored,res
S_ECH,Vicia sativa agg.,0.05,restored,res
S_EIT,Ajuga reptans,0.5,positive,NA
S_EIT,Alopecurus pratensis,5,positive,NA
S_EIT,Arrhenatherum elatius,8.125,positive,NA
S_EIT,Bellis perennis,0.5,positive,NA
S_EIT,Bistorta officinalis,5,positive,NA
S_EIT,Bromus hordeaceus agg.,0.025,positive,NA
S_EIT,Cardamine pratensis agg.,0.125,positive,NA
S_EIT,Cerastium fontanum agg.,0.5,positive,NA
S_EIT,Crepis biennis,5,positive,NA
S_EIT,Dactylis glomerata agg.,5,positive,NA
S_EIT,Equisetum palustre,0.025,positive,NA
S_EIT,Festuca pratensis s. str.,28.75,positive,NA
S_EIT,Festuca rubra agg.,2,positive,NA
S_EIT,Ficaria verna s. l.,0.025,positive,NA
S_EIT,Galium mollugo agg.,12.5,positive,NA
S_EIT,Glechoma hederacea,0.5,positive,NA
S_EIT,Holcus lanatus,6,positive,NA
S_EIT,Plantago lanceolata,0.625,positive,NA
S_EIT,Poa pratensis agg.,5,positive,NA
S_EIT,Poa trivialis s. l.,0.75,positive,NA
S_EIT,Prunella vulgaris,0.025,positive,NA
S_EIT,Ranunculus acris agg.,1.25,positive,NA
S_EIT,Ranunculus auricomus agg.,3.125,positive,NA
S_EIT,Rumex acetosa,0.15,positive,NA
S_EIT,Sanguisorba officinalis,6,positive,NA
S_EIT,Taraxacum sect. Ruderalia,6.5,positive,NA
S_EIT,Trifolium dubium agg.,1.15,positive,NA
S_EIT,Trifolium pratense,1.125,positive,NA
S_EIT,Trifolium repens,0.175,positive,NA
S_EIT,Trisetum flavescens,8.5,positive,NA
S_EIT,Veronica arvensis,0.05,positive,NA
S_EIT,Veronica serpyllifolia,3,positive,NA
S_FCH,Acer campestre,0.025,restored,dih
S_FCH,Achillea millefolium agg.,2,restored,dih
S_FCH,Agrimonia eupatoria,4,restored,dih
S_FCH,Agrostis stolonifera agg.,1.125,restored,dih
S_FCH,Arabis hirsuta agg.,0.025,restored,dih
S_FCH,Arrhenatherum elatius,3.525,restored,dih
S_FCH,Bellis perennis,0.025,restored,dih
S_FCH,Carex caryophyllea,2.5,restored,dih
S_FCH,Carex flacca,0.025,restored,dih
S_FCH,Carum carvi,0.125,restored,dih
S_FCH,Centaurea jacea agg.,0.25,restored,dih
S_FCH,Cerastium fontanum agg.,0.175,restored,dih
S_FCH,Cirsium arvense,0.125,restored,dih
S_FCH,Crepis biennis,4.125,restored,dih
S_FCH,Dactylis glomerata agg.,8.5,restored,dih
S_FCH,Daucus carota,5.625,restored,dih
S_FCH,Elymus repens s. str.,2,restored,dih
S_FCH,Festuca pratensis s. str.,1.5,restored,dih
S_FCH,Festuca rubra agg.,2.625,restored,dih
S_FCH,Fraxinus excelsior,0.15,restored,dih
S_FCH,Galium mollugo agg.,8.5,restored,dih
S_FCH,Galium verum agg.,0.025,restored,dih
S_FCH,Geum urbanum,0.025,restored,dih
S_FCH,Helictotrichon pubescens,15,restored,dih
S_FCH,Holcus lanatus,1,restored,dih
S_FCH,Lathyrus pratensis,0.5,restored,dih
S_FCH,Leontodon hispidus,0.5,restored,dih
S_FCH,Leucanthemum vulgare agg.,1,restored,dih
S_FCH,Linum catharticum,0.025,restored,dih
S_FCH,Lotus corniculatus agg.,4,restored,dih
S_FCH,Medicago lupulina,1.25,restored,dih
S_FCH,Orobanche gracilis,0.025,restored,dih
S_FCH,Pimpinella major,0.125,restored,dih
S_FCH,Plantago lanceolata,5,restored,dih
S_FCH,Poa pratensis agg.,1.125,restored,dih
S_FCH,Prunus avium,0.125,restored,dih
S_FCH,Ranunculus acris agg.,5,restored,dih
S_FCH,Ranunculus repens,1.125,restored,dih
S_FCH,Rhamnus cathartica,0.525,restored,dih
S_FCH,Rhinanthus minor,1.65,restored,dih
S_FCH,Solidago gigantea,0.025,restored,dih
S_FCH,Symphytum officinale agg.,1,restored,dih
S_FCH,Taraxacum sect. Ruderalia,3.65,restored,dih
S_FCH,Trifolium pratense,7,restored,dih
S_FCH,Trifolium repens,0.125,restored,dih
S_FCH,Trisetum flavescens,6.5,restored,dih
S_FCH,Veronica chamaedrys agg.,1,restored,dih
S_FCH,Vicia cracca agg.,1,restored,dih
S_FCH,Viola hirta,2.5,restored,dih
S_FHZ,Achillea ptarmica agg.,0.1,restored,dih
S_FHZ,Ajuga reptans,0.5,restored,dih
S_FHZ,Alopecurus pratensis,0.625,restored,dih
S_FHZ,Angelica sylvestris,0.025,restored,dih
S_FHZ,Anthoxanthum odoratum agg.,8,restored,dih
S_FHZ,Arrhenatherum elatius,0.025,restored,dih
S_FHZ,Betonica officinalis,1.125,restored,dih
S_FHZ,Carex acutiformis,5,restored,dih
S_FHZ,Carex flacca,5.625,restored,dih
S_FHZ,Carex flava agg.,13,restored,dih
S_FHZ,Carex hirta,3.5,restored,dih
S_FHZ,Carex leporina,1.625,restored,dih
S_FHZ,Carex pallescens,5.5,restored,dih
S_FHZ,Carex panicea,1,restored,dih
S_FHZ,Colchicum autumnale,0.025,restored,dih
S_FHZ,Cynosurus cristatus,0.25,restored,dih
S_FHZ,Dactylis glomerata agg.,0.625,restored,dih
S_FHZ,Deschampsia cespitosa agg.,5,restored,dih
S_FHZ,Equisetum arvense,0.025,restored,dih
S_FHZ,Festuca pratensis s. str.,0.625,restored,dih
S_FHZ,Filipendula ulmaria,0.65,restored,dih
S_FHZ,Galium mollugo agg.,0.375,restored,dih
S_FHZ,Geum rivale,0.625,restored,dih
S_FHZ,Holcus lanatus,3.125,restored,dih
S_FHZ,Hypericum tetrapterum,0.025,restored,dih
S_FHZ,Juncus effusus,4,restored,dih
S_FHZ,Juncus inflexus,0.5,restored,dih
S_FHZ,Lathyrus pratensis,0.275,restored,dih
S_FHZ,Lotus pedunculatus,0.75,restored,dih
S_FHZ,Luzula campestris agg.,0.175,restored,dih
S_FHZ,Molinia caerulea agg.,21.25,restored,dih
S_FHZ,Persicaria amphibia,0.05,restored,dih
S_FHZ,Phalaris arundinacea,0.5,restored,dih
S_FHZ,Phragmites australis,1.75,restored,dih
S_FHZ,Plantago lanceolata,1.125,restored,dih
S_FHZ,Poa trivialis s. l.,1.125,restored,dih
S_FHZ,Potentilla erecta,0.15,restored,dih
S_FHZ,Ranunculus acris agg.,0.1,restored,dih
S_FHZ,Rhamnus cathartica,0.025,restored,dih
S_FHZ,Rhinanthus minor,0.025,restored,dih
S_FHZ,Sanguisorba officinalis,1.625,restored,dih
S_FHZ,Scirpus sylvaticus,15.75,restored,dih
S_FHZ,Succisa pratensis,0.525,restored,dih
S_GIG,Achillea millefolium agg.,0.15,restored,dih
S_GIG,Agrostis stolonifera agg.,0.125,restored,dih
S_GIG,Alopecurus pratensis,9.625,restored,dih
S_GIG,Angelica sylvestris,2.5,restored,dih
S_GIG,Anthoxanthum odoratum agg.,1.125,restored,dih
S_GIG,Arenaria serpyllifolia agg.,0.025,restored,dih
S_GIG,Arrhenatherum elatius,8,restored,dih
S_GIG,Betonica officinalis,0.025,restored,dih
S_GIG,Betula pendula,2.5,restored,dih
S_GIG,Briza media,3.125,restored,dih
S_GIG,Calystegia sepium agg.,0.125,restored,dih
S_GIG,Carex flava agg.,0.15,restored,dih
S_GIG,Carex hirta,0.125,restored,dih
S_GIG,Centaurea jacea agg.,2.5,restored,dih
S_GIG,Cerastium fontanum agg.,0.05,restored,dih
S_GIG,Dactylis glomerata agg.,8.5,restored,dih
S_GIG,Deschampsia cespitosa agg.,2,restored,dih
S_GIG,Euonymus europaeus,0.025,restored,dih
S_GIG,Euphorbia cyparissias,0.025,restored,dih
S_GIG,Festuca arundinacea,7.625,restored,dih
S_GIG,Festuca ovina agg.,1,restored,dih
S_GIG,Festuca pratensis s. str.,6.025,restored,dih
S_GIG,Festuca rubra agg.,0.5,restored,dih
S_GIG,Galium mollugo agg.,4,restored,dih
S_GIG,Holcus lanatus,5.525,restored,dih
S_GIG,Inula salicina,0.5,restored,dih
S_GIG,Leucanthemum vulgare agg.,0.125,restored,dih
S_GIG,Lotus corniculatus agg.,0.125,restored,dih
S_GIG,Lychnis flos-cuculi,0.375,restored,dih
S_GIG,Molinia caerulea agg.,2.5,restored,dih
S_GIG,Pimpinella major,0.5,restored,dih
S_GIG,Plantago lanceolata,2,restored,dih
S_GIG,Plantago media,0.5,restored,dih
S_GIG,Poa pratensis agg.,1.125,restored,dih
S_GIG,Poa trivialis s. l.,14.375,restored,dih
S_GIG,Ranunculus acris agg.,1,restored,dih
S_GIG,Rhamnus cathartica,0.025,restored,dih
S_GIG,Rhinanthus minor,0.5,restored,dih
S_GIG,Rumex acetosa,0.025,restored,dih
S_GIG,Rumex obtusifolius,0.025,restored,dih
S_GIG,Salix aurita,2.5,restored,dih
S_GIG,Salix myrsinifolia,0.5,restored,dih
S_GIG,Salix purpurea,5,restored,dih
S_GIG,Sanguisorba minor s. l.,0.025,restored,dih
S_GIG,Sanguisorba officinalis,0.05,restored,dih
S_GIG,Scirpus sylvaticus,0.125,restored,dih
S_GIG,Silene dioica,0.025,restored,dih
S_GIG,Succisa pratensis,2.5,restored,dih
S_GIG,Trifolium campestre,0.125,restored,dih
S_GIG,Trifolium dubium agg.,0.05,restored,dih
S_GIG,Trifolium repens,0.125,restored,dih
S_GIG,Trisetum flavescens,1.025,restored,dih
S_GIG,Veronica arvensis,0.125,restored,dih
S_GIG,Vicia sativa agg.,0.5,restored,dih
S_GIG,Vicia tetrasperma agg.,0.15,restored,dih
S_GSH,Achillea millefolium agg.,0.875,restored,res
S_GSH,Agrostis capillaris,0.125,restored,res
S_GSH,Alopecurus pratensis,10.5,restored,res
S_GSH,Anthoxanthum odoratum agg.,2,restored,res
S_GSH,Arrhenatherum elatius,3,restored,res
S_GSH,Bromus hordeaceus agg.,7.125,restored,res
S_GSH,Capsella bursa-pastoris,1.15,restored,res
S_GSH,Carum carvi,3.025,restored,res
S_GSH,Centaurea jacea agg.,10,restored,res
S_GSH,Cerastium fontanum agg.,0.025,restored,res
S_GSH,Crepis biennis,3,restored,res
S_GSH,Cynosurus cristatus,8.5,restored,res
S_GSH,Dactylis glomerata agg.,0.65,restored,res
S_GSH,Daucus carota,4.125,restored,res
S_GSH,Festuca pratensis s. str.,4.5,restored,res
S_GSH,Festuca rubra agg.,0.025,restored,res
S_GSH,Galium mollugo agg.,0.1,restored,res
S_GSH,Hypochaeris radicata,0.5,restored,res
S_GSH,Leucanthemum vulgare agg.,2.125,restored,res
S_GSH,Lolium hybridum,3.75,restored,res
S_GSH,Lotus corniculatus agg.,4,restored,res
S_GSH,Lychnis flos-cuculi,0.3,restored,res
S_GSH,Medicago lupulina,0.525,restored,res
S_GSH,Medicago sativa agg.,10.125,restored,res
S_GSH,Pastinaca sativa,0.275,restored,res
S_GSH,Phleum pratense agg.,0.15,restored,res
S_GSH,Plantago lanceolata,3,restored,res
S_GSH,Poa annua agg.,0.875,restored,res
S_GSH,Poa trivialis s. l.,8.5,restored,res
S_GSH,Prunella vulgaris,0.3,restored,res
S_GSH,Ranunculus acris agg.,0.2,restored,res
S_GSH,Rumex acetosa,2.625,restored,res
S_GSH,Rumex obtusifolius,1,restored,res
S_GSH,Scorzoneroides autumnalis,0.15,restored,res
S_GSH,Silene dioica,1.625,restored,res
S_GSH,Silene vulgaris,0.025,restored,res
S_GSH,Sonchus asper,1.025,restored,res
S_GSH,Stellaria media agg.,0.3,restored,res
S_GSH,Taraxacum sect. Ruderalia,0.125,restored,res
S_GSH,Tragopogon pratensis s. l.,0.75,restored,res
S_GSH,Trifolium dubium agg.,0.025,restored,res
S_GSH,Trifolium hybridum,6.5,restored,res
S_GSH,Trifolium pratense,0.2,restored,res
S_GSH,Trifolium repens,12.5,restored,res
S_GSH,Veronica arvensis,0.025,restored,res
S_GSH,Veronica chamaedrys agg.,0.025,restored,res
S_GSR,Achillea millefolium agg.,0.15,restored,dih
S_GSR,Ajuga reptans,0.025,restored,dih
S_GSR,Alopecurus pratensis,7.5,restored,dih
S_GSR,Anthoxanthum odoratum agg.,0.525,restored,dih
S_GSR,Arrhenatherum elatius,15.375,restored,dih
S_GSR,Bellis perennis,0.025,restored,dih
S_GSR,Bromus hordeaceus agg.,0.525,restored,dih
S_GSR,Capsella bursa-pastoris,0.025,restored,dih
S_GSR,Carex hirta,2.5,restored,dih
S_GSR,Carum carvi,1.525,restored,dih
S_GSR,Cerastium fontanum agg.,0.2,restored,dih
S_GSR,Cirsium arvense,1.5,restored,dih
S_GSR,Crepis biennis,7.65,restored,dih
S_GSR,Dactylis glomerata agg.,10,restored,dih
S_GSR,Equisetum arvense,0.025,restored,dih
S_GSR,Festuca pratensis s. str.,8.5,restored,dih
S_GSR,Galium mollugo agg.,0.05,restored,dih
S_GSR,Holcus lanatus,3,restored,dih
S_GSR,Lolium hybridum,1.5,restored,dih
S_GSR,Medicago lupulina,0.5,restored,dih
S_GSR,Plantago lanceolata,0.5,restored,dih
S_GSR,Poa pratensis agg.,0.5,restored,dih
